restaurant,rank,restaurant_avg_stars,uer_name,review_stars,review_date,user_reviews,user_restaurant_reviews,user_helpful_votes
SUGARFISH by sushi nozawa,rank,4.5,EllyH1,5,2015-11-09,6,None,3
SUGARFISH by sushi nozawa,rank,4.5,,4,2015-11-02,8,8,None
SUGARFISH by sushi nozawa,rank,4.5,Dajoma,4,2015-11-22,390,156,153
SUGARFISH by sushi nozawa,rank,4.5,Heather_Budd,5,2015-11-16,41,16,103
SUGARFISH by sushi nozawa,rank,4.5,FrankCaden,4,2015-11-16,32,25,4
SUGARFISH by sushi nozawa,rank,4.5,EllyH1,5,2015-11-09,6,None,3
SUGARFISH by sushi nozawa,rank,4.5,,4,2015-11-02,8,8,None
SUGARFISH by sushi nozawa,rank,4.5,Dajoma,4,2015-11-22,390,156,153
SUGARFISH by sushi nozawa,rank,4.5,Heather_Budd,5,2015-11-16,41,16,103
SUGARFISH by sushi nozawa,rank,4.5,FrankCaden,4,2015-11-16,32,25,4
SUGARFISH by sushi nozawa,rank,4.5,EllyH1,5,2015-11-09,6,None,3
SUGARFISH by sushi nozawa,rank,4.5,,4,2015-11-02,8,8,None
SUGARFISH by sushi nozawa,rank,4.5,Dajoma,4,2015-11-22,390,156,153
SUGARFISH by sushi nozawa,rank,4.5,Heather_Budd,5,2015-11-16,41,16,103
SUGARFISH by sushi nozawa,rank,4.5,FrankCaden,4,2015-11-16,32,25,4
SUGARFISH by sushi nozawa,rank,4.5,EllyH1,5,2015-11-09,6,None,3
SUGARFISH by sushi nozawa,rank,4.5,,4,2015-11-02,8,8,None
SUGARFISH by sushi nozawa,rank,4.5,Dajoma,4,2015-11-22,390,156,153
SUGARFISH by sushi nozawa,rank,4.5,Heather_Budd,5,2015-11-16,41,16,103
SUGARFISH by sushi nozawa,rank,4.5,FrankCaden,4,2015-11-16,32,25,4
SUGARFISH by sushi nozawa,rank,4.5,EllyH1,5,2015-11-09,6,None,3
SUGARFISH by sushi nozawa,rank,4.5,,4,2015-11-02,8,8,None
SUGARFISH by sushi nozawa,rank,4.5,Dajoma,4,2015-11-22,390,156,153
SUGARFISH by sushi nozawa,rank,4.5,Heather_Budd,5,2015-11-16,41,16,103
SUGARFISH by sushi nozawa,rank,4.5,FrankCaden,4,2015-11-16,32,25,4
SUGARFISH by sushi nozawa,rank,4.5,EllyH1,5,2015-11-09,6,None,3
SUGARFISH by sushi nozawa,rank,4.5,,4,2015-11-02,8,8,None
SUGARFISH by sushi nozawa,rank,4.5,Dajoma,4,2015-11-22,390,156,153
SUGARFISH by sushi nozawa,rank,4.5,Heather_Budd,5,2015-11-16,41,16,103
SUGARFISH by sushi nozawa,rank,4.5,FrankCaden,4,2015-11-16,32,25,4
SUGARFISH by sushi nozawa,rank,4.5,EllyH1,5,2015-11-09,6,None,3
SUGARFISH by sushi nozawa,rank,4.5,,4,2015-11-02,8,8,None
SUGARFISH by sushi nozawa,rank,4.5,Dajoma,4,2015-11-22,390,156,153
SUGARFISH by sushi nozawa,rank,4.5,Heather_Budd,5,2015-11-16,41,16,103
SUGARFISH by sushi nozawa,rank,4.5,FrankCaden,4,2015-11-16,32,25,4
SUGARFISH by sushi nozawa,rank,4.5,EllyH1,5,2015-11-09,6,None,3
SUGARFISH by sushi nozawa,rank,4.5,,4,2015-11-02,8,8,None
SUGARFISH by sushi nozawa,rank,4.5,Dajoma,4,2015-11-22,390,156,153
SUGARFISH by sushi nozawa,rank,4.5,Heather_Budd,5,2015-11-16,41,16,103
SUGARFISH by sushi nozawa,rank,4.5,FrankCaden,4,2015-11-16,32,25,4
SUGARFISH by sushi nozawa,rank,4.5,EllyH1,5,2015-11-09,6,None,3
SUGARFISH by sushi nozawa,rank,4.5,,4,2015-11-02,8,8,None
SUGARFISH by sushi nozawa,rank,4.5,Dajoma,4,2015-11-22,390,156,153
SUGARFISH by sushi nozawa,rank,4.5,Heather_Budd,5,2015-11-16,41,16,103
SUGARFISH by sushi nozawa,rank,4.5,FrankCaden,4,2015-11-16,32,25,4
SUGARFISH by sushi nozawa,rank,4.5,EllyH1,5,2015-11-09,6,None,3
SUGARFISH by sushi nozawa,rank,4.5,,4,2015-11-02,8,8,None
SUGARFISH by sushi nozawa,rank,4.5,Dajoma,4,2015-11-22,390,156,153
SUGARFISH by sushi nozawa,rank,4.5,Heather_Budd,5,2015-11-16,41,16,103
SUGARFISH by sushi nozawa,rank,4.5,FrankCaden,4,2015-11-16,32,25,4
SUGARFISH by sushi nozawa,rank,4.5,EllyH1,5,2015-11-09,6,None,3
SUGARFISH by sushi nozawa,rank,4.5,,4,2015-11-02,8,8,None
SUGARFISH by sushi nozawa,rank,4.5,Dajoma,4,2015-11-22,390,156,153
SUGARFISH by sushi nozawa,rank,4.5,Heather_Budd,5,2015-11-16,41,16,103
SUGARFISH by sushi nozawa,rank,4.5,FrankCaden,4,2015-11-16,32,25,4
SUGARFISH by sushi nozawa,rank,4.5,EllyH1,5,2015-11-09,6,None,3
SUGARFISH by sushi nozawa,rank,4.5,,4,2015-11-02,8,8,None
SUGARFISH by sushi nozawa,rank,4.5,Dajoma,4,2015-11-22,390,156,153
SUGARFISH by sushi nozawa,rank,4.5,Heather_Budd,5,2015-11-16,41,16,103
SUGARFISH by sushi nozawa,rank,4.5,FrankCaden,4,2015-11-16,32,25,4
SUGARFISH by sushi nozawa,rank,4.5,EllyH1,5,2015-11-09,6,None,3
SUGARFISH by sushi nozawa,rank,4.5,,4,2015-11-02,8,8,None
SUGARFISH by sushi nozawa,rank,4.5,Dajoma,4,2015-11-22,390,156,153
SUGARFISH by sushi nozawa,rank,4.5,Heather_Budd,5,2015-11-16,41,16,103
SUGARFISH by sushi nozawa,rank,4.5,FrankCaden,4,2015-11-16,32,25,4
SUGARFISH by sushi nozawa,rank,4.5,EllyH1,5,2015-11-09,6,None,3
SUGARFISH by sushi nozawa,rank,4.5,,4,2015-11-02,8,8,None
SUGARFISH by sushi nozawa,rank,4.5,Dajoma,4,2015-11-22,390,156,153
SUGARFISH by sushi nozawa,rank,4.5,Heather_Budd,5,2015-11-16,41,16,103
SUGARFISH by sushi nozawa,rank,4.5,FrankCaden,4,2015-11-16,32,25,4
SUGARFISH by sushi nozawa,rank,4.5,EllyH1,5,2015-11-09,6,None,3
SUGARFISH by sushi nozawa,rank,4.5,,4,2015-11-02,8,8,None
SUGARFISH by sushi nozawa,rank,4.5,Dajoma,4,2015-11-22,390,156,153
SUGARFISH by sushi nozawa,rank,4.5,Heather_Budd,5,2015-11-16,41,16,103
SUGARFISH by sushi nozawa,rank,4.5,FrankCaden,4,2015-11-16,32,25,4
SUGARFISH by sushi nozawa,rank,4.5,EllyH1,5,2015-11-09,6,None,3
SUGARFISH by sushi nozawa,rank,4.5,,4,2015-11-02,8,8,None
SUGARFISH by sushi nozawa,rank,4.5,Dajoma,4,2015-11-22,390,156,153
SUGARFISH by sushi nozawa,rank,4.5,Heather_Budd,5,2015-11-16,41,16,103
SUGARFISH by sushi nozawa,rank,4.5,FrankCaden,4,2015-11-16,32,25,4
SUGARFISH by sushi nozawa,rank,4.5,EllyH1,5,2015-11-09,6,None,3
SUGARFISH by sushi nozawa,rank,4.5,,4,2015-11-02,8,8,None
SUGARFISH by sushi nozawa,rank,4.5,Dajoma,4,2015-11-22,390,156,153
SUGARFISH by sushi nozawa,rank,4.5,Heather_Budd,5,2015-11-16,41,16,103
SUGARFISH by sushi nozawa,rank,4.5,FrankCaden,4,2015-11-16,32,25,4
SUGARFISH by sushi nozawa,rank,4.5,EllyH1,5,2015-11-09,6,None,3
SUGARFISH by sushi nozawa,rank,4.5,,4,2015-11-02,8,8,None
SUGARFISH by sushi nozawa,rank,4.5,Dajoma,4,2015-11-22,390,156,153
SUGARFISH by sushi nozawa,rank,4.5,Heather_Budd,5,2015-11-16,41,16,103
SUGARFISH by sushi nozawa,rank,4.5,FrankCaden,4,2015-11-16,32,25,4
SUGARFISH by sushi nozawa,rank,4.5,EllyH1,5,2015-11-09,6,None,3
SUGARFISH by sushi nozawa,rank,4.5,,4,2015-11-02,8,8,None
SUGARFISH by sushi nozawa,rank,4.5,Dajoma,4,2015-11-22,390,156,153
SUGARFISH by sushi nozawa,rank,4.5,Heather_Budd,5,2015-11-16,41,16,103
SUGARFISH by sushi nozawa,rank,4.5,FrankCaden,4,2015-11-16,32,25,4
SUGARFISH by sushi nozawa,rank,4.5,EllyH1,5,2015-11-09,6,None,3
SUGARFISH by sushi nozawa,rank,4.5,,4,2015-11-02,8,8,None
SUGARFISH by sushi nozawa,rank,4.5,Dajoma,4,2015-11-22,390,156,153
SUGARFISH by sushi nozawa,rank,4.5,Heather_Budd,5,2015-11-16,41,16,103
SUGARFISH by sushi nozawa,rank,4.5,FrankCaden,4,2015-11-16,32,25,4
SUGARFISH by sushi nozawa,rank,4.5,EllyH1,5,2015-11-09,6,None,3
SUGARFISH by sushi nozawa,rank,4.5,,4,2015-11-02,8,8,None
SUGARFISH by sushi nozawa,rank,4.5,Dajoma,4,2015-11-22,390,156,153
SUGARFISH by sushi nozawa,rank,4.5,Heather_Budd,5,2015-11-16,41,16,103
SUGARFISH by sushi nozawa,rank,4.5,FrankCaden,4,2015-11-16,32,25,4
SUGARFISH by sushi nozawa,rank,4.5,EllyH1,5,2015-11-09,6,None,3
SUGARFISH by sushi nozawa,rank,4.5,,4,2015-11-02,8,8,None
SUGARFISH by sushi nozawa,rank,4.5,Dajoma,4,2015-11-22,390,156,153
SUGARFISH by sushi nozawa,rank,4.5,Heather_Budd,5,2015-11-16,41,16,103
SUGARFISH by sushi nozawa,rank,4.5,FrankCaden,4,2015-11-16,32,25,4
SUGARFISH by sushi nozawa,rank,4.5,EllyH1,5,2015-11-09,6,None,3
SUGARFISH by sushi nozawa,rank,4.5,,4,2015-11-02,8,8,None
SUGARFISH by sushi nozawa,rank,4.5,Dajoma,4,2015-11-22,390,156,153
SUGARFISH by sushi nozawa,rank,4.5,Heather_Budd,5,2015-11-16,41,16,103
SUGARFISH by sushi nozawa,rank,4.5,FrankCaden,4,2015-11-16,32,25,4
SUGARFISH by sushi nozawa,rank,4.5,EllyH1,5,2015-11-09,6,None,3
SUGARFISH by sushi nozawa,rank,4.5,,4,2015-11-02,8,8,None
SUGARFISH by sushi nozawa,rank,4.5,Dajoma,4,2015-11-22,390,156,153
SUGARFISH by sushi nozawa,rank,4.5,Heather_Budd,5,2015-11-16,41,16,103
SUGARFISH by sushi nozawa,rank,4.5,FrankCaden,4,2015-11-16,32,25,4
SUGARFISH by sushi nozawa,rank,4.5,EllyH1,5,2015-11-09,6,None,3
SUGARFISH by sushi nozawa,rank,4.5,,4,2015-11-02,8,8,None
SUGARFISH by sushi nozawa,rank,4.5,Dajoma,4,2015-11-22,390,156,153
SUGARFISH by sushi nozawa,rank,4.5,Heather_Budd,5,2015-11-16,41,16,103
SUGARFISH by sushi nozawa,rank,4.5,FrankCaden,4,2015-11-16,32,25,4
SUGARFISH by sushi nozawa,rank,4.5,EllyH1,5,2015-11-09,6,None,3
SUGARFISH by sushi nozawa,rank,4.5,,4,2015-11-02,8,8,None
SUGARFISH by sushi nozawa,rank,4.5,Dajoma,4,2015-11-22,390,156,153
SUGARFISH by sushi nozawa,rank,4.5,Heather_Budd,5,2015-11-16,41,16,103
SUGARFISH by sushi nozawa,rank,4.5,FrankCaden,4,2015-11-16,32,25,4
SUGARFISH by sushi nozawa,rank,4.5,EllyH1,5,2015-11-09,6,None,3
SUGARFISH by sushi nozawa,rank,4.5,,4,2015-11-02,8,8,None
SUGARFISH by sushi nozawa,rank,4.5,Dajoma,4,2015-11-22,390,156,153
SUGARFISH by sushi nozawa,rank,4.5,Heather_Budd,5,2015-11-16,41,16,103
SUGARFISH by sushi nozawa,rank,4.5,FrankCaden,4,2015-11-16,32,25,4
SUGARFISH by sushi nozawa,rank,4.5,EllyH1,5,2015-11-09,6,None,3
SUGARFISH by sushi nozawa,rank,4.5,,4,2015-11-02,8,8,None
SUGARFISH by sushi nozawa,rank,4.5,Dajoma,4,2015-11-22,390,156,153
SUGARFISH by sushi nozawa,rank,4.5,Heather_Budd,5,2015-11-16,41,16,103
SUGARFISH by sushi nozawa,rank,4.5,FrankCaden,4,2015-11-16,32,25,4
SUGARFISH by sushi nozawa,rank,4.5,EllyH1,5,2015-11-09,6,None,3
SUGARFISH by sushi nozawa,rank,4.5,,4,2015-11-02,8,8,None
SUGARFISH by sushi nozawa,rank,4.5,Dajoma,4,2015-11-22,390,156,153
SUGARFISH by sushi nozawa,rank,4.5,Heather_Budd,5,2015-11-16,41,16,103
SUGARFISH by sushi nozawa,rank,4.5,FrankCaden,4,2015-11-16,32,25,4
SUGARFISH by sushi nozawa,rank,4.5,EllyH1,5,2015-11-09,6,None,3
SUGARFISH by sushi nozawa,rank,4.5,,4,2015-11-02,8,8,None
SUGARFISH by sushi nozawa,rank,4.5,Dajoma,4,2015-11-22,390,156,153
SUGARFISH by sushi nozawa,rank,4.5,Heather_Budd,5,2015-11-16,41,16,103
SUGARFISH by sushi nozawa,rank,4.5,FrankCaden,4,2015-11-16,32,25,4
SUGARFISH by sushi nozawa,rank,4.5,EllyH1,5,2015-11-09,6,None,3
SUGARFISH by sushi nozawa,rank,4.5,,4,2015-11-02,8,8,None
SUGARFISH by sushi nozawa,rank,4.5,Dajoma,4,2015-11-22,390,156,153
SUGARFISH by sushi nozawa,rank,4.5,Heather_Budd,5,2015-11-16,41,16,103
SUGARFISH by sushi nozawa,rank,4.5,FrankCaden,4,2015-11-16,32,25,4
SUGARFISH by sushi nozawa,rank,4.5,EllyH1,5,2015-11-09,6,None,3
SUGARFISH by sushi nozawa,rank,4.5,,4,2015-11-02,8,8,None
SUGARFISH by sushi nozawa,rank,4.5,Dajoma,4,2015-11-22,390,156,153
SUGARFISH by sushi nozawa,rank,4.5,Heather_Budd,5,2015-11-16,41,16,103
SUGARFISH by sushi nozawa,rank,4.5,FrankCaden,4,2015-11-16,32,25,4
SUGARFISH by sushi nozawa,rank,4.5,EllyH1,5,2015-11-09,6,None,3
SUGARFISH by sushi nozawa,rank,4.5,,4,2015-11-02,8,8,None
SUGARFISH by sushi nozawa,rank,4.5,Dajoma,4,2015-11-22,390,156,153
SUGARFISH by sushi nozawa,rank,4.5,Heather_Budd,5,2015-11-16,41,16,103
SUGARFISH by sushi nozawa,rank,4.5,FrankCaden,4,2015-11-16,32,25,4
SUGARFISH by sushi nozawa,rank,4.5,EllyH1,5,2015-11-09,6,None,3
SUGARFISH by sushi nozawa,rank,4.5,,4,2015-11-02,8,8,None
SUGARFISH by sushi nozawa,rank,4.5,Dajoma,4,2015-11-22,390,156,153
SUGARFISH by sushi nozawa,rank,4.5,Heather_Budd,5,2015-11-16,41,16,103
SUGARFISH by sushi nozawa,rank,4.5,FrankCaden,4,2015-11-16,32,25,4
SUGARFISH by sushi nozawa,rank,4.5,EllyH1,5,2015-11-09,6,None,3
SUGARFISH by sushi nozawa,rank,4.5,,4,2015-11-02,8,8,None
SUGARFISH by sushi nozawa,rank,4.5,Dajoma,4,2015-11-22,390,156,153
SUGARFISH by sushi nozawa,rank,4.5,Heather_Budd,5,2015-11-16,41,16,103
SUGARFISH by sushi nozawa,rank,4.5,FrankCaden,4,2015-11-16,32,25,4
SUGARFISH by sushi nozawa,rank,4.5,EllyH1,5,2015-11-09,6,None,3
SUGARFISH by sushi nozawa,rank,4.5,,4,2015-11-02,8,8,None
SUGARFISH by sushi nozawa,rank,4.5,Dajoma,4,2015-11-22,390,156,153
SUGARFISH by sushi nozawa,rank,4.5,Heather_Budd,5,2015-11-16,41,16,103
SUGARFISH by sushi nozawa,rank,4.5,FrankCaden,4,2015-11-16,32,25,4
SUGARFISH by sushi nozawa,rank,4.5,EllyH1,5,2015-11-09,6,None,3
SUGARFISH by sushi nozawa,rank,4.5,,4,2015-11-02,8,8,None
SUGARFISH by sushi nozawa,rank,4.5,Dajoma,4,2015-11-22,390,156,153
SUGARFISH by sushi nozawa,rank,4.5,Heather_Budd,5,2015-11-16,41,16,103
SUGARFISH by sushi nozawa,rank,4.5,FrankCaden,4,2015-11-16,32,25,4
SUGARFISH by sushi nozawa,rank,4.5,EllyH1,5,2015-11-09,6,None,3
SUGARFISH by sushi nozawa,rank,4.5,,4,2015-11-02,8,8,None
SUGARFISH by sushi nozawa,rank,4.5,Dajoma,4,2015-11-22,390,156,153
SUGARFISH by sushi nozawa,rank,4.5,Heather_Budd,5,2015-11-16,41,16,103
SUGARFISH by sushi nozawa,rank,4.5,FrankCaden,4,2015-11-16,32,25,4
SUGARFISH by sushi nozawa,rank,4.5,EllyH1,5,2015-11-09,6,None,3
SUGARFISH by sushi nozawa,rank,4.5,,4,2015-11-02,8,8,None
SUGARFISH by sushi nozawa,rank,4.5,Dajoma,4,2015-11-22,390,156,153
SUGARFISH by sushi nozawa,rank,4.5,Heather_Budd,5,2015-11-16,41,16,103
SUGARFISH by sushi nozawa,rank,4.5,FrankCaden,4,2015-11-16,32,25,4
SUGARFISH by sushi nozawa,rank,4.5,EllyH1,5,2015-11-09,6,None,3
SUGARFISH by sushi nozawa,rank,4.5,,4,2015-11-02,8,8,None
SUGARFISH by sushi nozawa,rank,4.5,Dajoma,4,2015-11-22,390,156,153
SUGARFISH by sushi nozawa,rank,4.5,Heather_Budd,5,2015-11-16,41,16,103
SUGARFISH by sushi nozawa,rank,4.5,FrankCaden,4,2015-11-16,32,25,4
SUGARFISH by sushi nozawa,rank,4.5,EllyH1,5,2015-11-09,6,None,3
SUGARFISH by sushi nozawa,rank,4.5,,4,2015-11-02,8,8,None
Pampas Grill,rank,4.5,dmeli1977,5,2015-11-16,43,26,1
Pampas Grill,rank,4.5,JoshTheTravelGuy,3,2015-10-26,97,66,38
Pampas Grill,rank,4.5,kbatlanta,5,2015-09-15,109,61,70
Pampas Grill,rank,4.5,ALMC27,5,2015-09-05,5,None,3
Pampas Grill,rank,4.5,kava kauboi,5,2015-09-05,99,71,51
Pampas Grill,rank,4.5,dmeli1977,5,2015-11-16,43,26,1
Pampas Grill,rank,4.5,JoshTheTravelGuy,3,2015-10-26,97,66,38
Pampas Grill,rank,4.5,kbatlanta,5,2015-09-15,109,61,70
Pampas Grill,rank,4.5,ALMC27,5,2015-09-05,5,None,3
Pampas Grill,rank,4.5,kava kauboi,5,2015-09-05,99,71,51
Pampas Grill,rank,4.5,dmeli1977,5,2015-11-16,43,26,1
Pampas Grill,rank,4.5,JoshTheTravelGuy,3,2015-10-26,97,66,38
Pampas Grill,rank,4.5,kbatlanta,5,2015-09-15,109,61,70
Pampas Grill,rank,4.5,ALMC27,5,2015-09-05,5,None,3
Pampas Grill,rank,4.5,kava kauboi,5,2015-09-05,99,71,51
Pampas Grill,rank,4.5,dmeli1977,5,2015-11-16,43,26,1
Pampas Grill,rank,4.5,JoshTheTravelGuy,3,2015-10-26,97,66,38
Pampas Grill,rank,4.5,kbatlanta,5,2015-09-15,109,61,70
Pampas Grill,rank,4.5,ALMC27,5,2015-09-05,5,None,3
Pampas Grill,rank,4.5,kava kauboi,5,2015-09-05,99,71,51
Pampas Grill,rank,4.5,dmeli1977,5,2015-11-16,43,26,1
Pampas Grill,rank,4.5,JoshTheTravelGuy,3,2015-10-26,97,66,38
Pampas Grill,rank,4.5,kbatlanta,5,2015-09-15,109,61,70
Pampas Grill,rank,4.5,ALMC27,5,2015-09-05,5,None,3
Pampas Grill,rank,4.5,kava kauboi,5,2015-09-05,99,71,51
Pampas Grill,rank,4.5,dmeli1977,5,2015-11-16,43,26,1
Pampas Grill,rank,4.5,JoshTheTravelGuy,3,2015-10-26,97,66,38
Pampas Grill,rank,4.5,kbatlanta,5,2015-09-15,109,61,70
Pampas Grill,rank,4.5,ALMC27,5,2015-09-05,5,None,3
Pampas Grill,rank,4.5,kava kauboi,5,2015-09-05,99,71,51
Pampas Grill,rank,4.5,dmeli1977,5,2015-11-16,43,26,1
Pampas Grill,rank,4.5,JoshTheTravelGuy,3,2015-10-26,97,66,38
Pampas Grill,rank,4.5,kbatlanta,5,2015-09-15,109,61,70
Pampas Grill,rank,4.5,ALMC27,5,2015-09-05,5,None,3
Pampas Grill,rank,4.5,kava kauboi,5,2015-09-05,99,71,51
Pampas Grill,rank,4.5,dmeli1977,5,2015-11-16,43,26,1
Pampas Grill,rank,4.5,JoshTheTravelGuy,3,2015-10-26,97,66,38
Pampas Grill,rank,4.5,kbatlanta,5,2015-09-15,109,61,70
Pampas Grill,rank,4.5,ALMC27,5,2015-09-05,5,None,3
Pampas Grill,rank,4.5,kava kauboi,5,2015-09-05,99,71,51
Pampas Grill,rank,4.5,dmeli1977,5,2015-11-16,43,26,1
Pampas Grill,rank,4.5,JoshTheTravelGuy,3,2015-10-26,97,66,38
Pampas Grill,rank,4.5,kbatlanta,5,2015-09-15,109,61,70
Pampas Grill,rank,4.5,ALMC27,5,2015-09-05,5,None,3
Pampas Grill,rank,4.5,kava kauboi,5,2015-09-05,99,71,51
Pampas Grill,rank,4.5,dmeli1977,5,2015-11-16,43,26,1
Pampas Grill,rank,4.5,JoshTheTravelGuy,3,2015-10-26,97,66,38
Pampas Grill,rank,4.5,kbatlanta,5,2015-09-15,109,61,70
Pampas Grill,rank,4.5,ALMC27,5,2015-09-05,5,None,3
Pampas Grill,rank,4.5,kava kauboi,5,2015-09-05,99,71,51
Pampas Grill,rank,4.5,dmeli1977,5,2015-11-16,43,26,1
Pampas Grill,rank,4.5,JoshTheTravelGuy,3,2015-10-26,97,66,38
Pampas Grill,rank,4.5,kbatlanta,5,2015-09-15,109,61,70
Pampas Grill,rank,4.5,ALMC27,5,2015-09-05,5,None,3
Pampas Grill,rank,4.5,kava kauboi,5,2015-09-05,99,71,51
Pampas Grill,rank,4.5,dmeli1977,5,2015-11-16,43,26,1
Pampas Grill,rank,4.5,JoshTheTravelGuy,3,2015-10-26,97,66,38
Pampas Grill,rank,4.5,kbatlanta,5,2015-09-15,109,61,70
Pampas Grill,rank,4.5,ALMC27,5,2015-09-05,5,None,3
Pampas Grill,rank,4.5,kava kauboi,5,2015-09-05,99,71,51
Pampas Grill,rank,4.5,dmeli1977,5,2015-11-16,43,26,1
Pampas Grill,rank,4.5,JoshTheTravelGuy,3,2015-10-26,97,66,38
Pampas Grill,rank,4.5,kbatlanta,5,2015-09-15,109,61,70
Pampas Grill,rank,4.5,ALMC27,5,2015-09-05,5,None,3
Pampas Grill,rank,4.5,kava kauboi,5,2015-09-05,99,71,51
Pampas Grill,rank,4.5,dmeli1977,5,2015-11-16,43,26,1
Pampas Grill,rank,4.5,JoshTheTravelGuy,3,2015-10-26,97,66,38
Pampas Grill,rank,4.5,kbatlanta,5,2015-09-15,109,61,70
Pampas Grill,rank,4.5,ALMC27,5,2015-09-05,5,None,3
Pampas Grill,rank,4.5,kava kauboi,5,2015-09-05,99,71,51
Pampas Grill,rank,4.5,dmeli1977,5,2015-11-16,43,26,1
Pampas Grill,rank,4.5,JoshTheTravelGuy,3,2015-10-26,97,66,38
Pampas Grill,rank,4.5,kbatlanta,5,2015-09-15,109,61,70
Pampas Grill,rank,4.5,ALMC27,5,2015-09-05,5,None,3
Pampas Grill,rank,4.5,kava kauboi,5,2015-09-05,99,71,51
Pampas Grill,rank,4.5,dmeli1977,5,2015-11-16,43,26,1
Pampas Grill,rank,4.5,JoshTheTravelGuy,3,2015-10-26,97,66,38
Pampas Grill,rank,4.5,kbatlanta,5,2015-09-15,109,61,70
Pampas Grill,rank,4.5,ALMC27,5,2015-09-05,5,None,3
Pampas Grill,rank,4.5,kava kauboi,5,2015-09-05,99,71,51
Pampas Grill,rank,4.5,dmeli1977,5,2015-11-16,43,26,1
Pampas Grill,rank,4.5,JoshTheTravelGuy,3,2015-10-26,97,66,38
Pampas Grill,rank,4.5,kbatlanta,5,2015-09-15,109,61,70
Pampas Grill,rank,4.5,ALMC27,5,2015-09-05,5,None,3
Pampas Grill,rank,4.5,kava kauboi,5,2015-09-05,99,71,51
Pampas Grill,rank,4.5,dmeli1977,5,2015-11-16,43,26,1
Pampas Grill,rank,4.5,JoshTheTravelGuy,3,2015-10-26,97,66,38
Pampas Grill,rank,4.5,kbatlanta,5,2015-09-15,109,61,70
Pampas Grill,rank,4.5,ALMC27,5,2015-09-05,5,None,3
Pampas Grill,rank,4.5,kava kauboi,5,2015-09-05,99,71,51
Pampas Grill,rank,4.5,dmeli1977,5,2015-11-16,43,26,1
Pampas Grill,rank,4.5,JoshTheTravelGuy,3,2015-10-26,97,66,38
Pampas Grill,rank,4.5,kbatlanta,5,2015-09-15,109,61,70
Pampas Grill,rank,4.5,ALMC27,5,2015-09-05,5,None,3
Pampas Grill,rank,4.5,kava kauboi,5,2015-09-05,99,71,51
Pampas Grill,rank,4.5,dmeli1977,5,2015-11-16,43,26,1
Pampas Grill,rank,4.5,JoshTheTravelGuy,3,2015-10-26,97,66,38
Pampas Grill,rank,4.5,kbatlanta,5,2015-09-15,109,61,70
Pampas Grill,rank,4.5,ALMC27,5,2015-09-05,5,None,3
Pampas Grill,rank,4.5,kava kauboi,5,2015-09-05,99,71,51
Pampas Grill,rank,4.5,dmeli1977,5,2015-11-16,43,26,1
Pampas Grill,rank,4.5,JoshTheTravelGuy,3,2015-10-26,97,66,38
Pampas Grill,rank,4.5,kbatlanta,5,2015-09-15,109,61,70
Pampas Grill,rank,4.5,ALMC27,5,2015-09-05,5,None,3
Pampas Grill,rank,4.5,kava kauboi,5,2015-09-05,99,71,51
Pampas Grill,rank,4.5,dmeli1977,5,2015-11-16,43,26,1
Pampas Grill,rank,4.5,JoshTheTravelGuy,3,2015-10-26,97,66,38
Pampas Grill,rank,4.5,kbatlanta,5,2015-09-15,109,61,70
Pampas Grill,rank,4.5,ALMC27,5,2015-09-05,5,None,3
Pampas Grill,rank,4.5,kava kauboi,5,2015-09-05,99,71,51
Pampas Grill,rank,4.5,dmeli1977,5,2015-11-16,43,26,1
Pampas Grill,rank,4.5,JoshTheTravelGuy,3,2015-10-26,97,66,38
Pampas Grill,rank,4.5,kbatlanta,5,2015-09-15,109,61,70
Pampas Grill,rank,4.5,ALMC27,5,2015-09-05,5,None,3
Pampas Grill,rank,4.5,kava kauboi,5,2015-09-05,99,71,51
Pampas Grill,rank,4.5,dmeli1977,5,2015-11-16,43,26,1
Pampas Grill,rank,4.5,JoshTheTravelGuy,3,2015-10-26,97,66,38
Pampas Grill,rank,4.5,kbatlanta,5,2015-09-15,109,61,70
Pampas Grill,rank,4.5,ALMC27,5,2015-09-05,5,None,3
Pampas Grill,rank,4.5,kava kauboi,5,2015-09-05,99,71,51
Pampas Grill,rank,4.5,dmeli1977,5,2015-11-16,43,26,1
Pampas Grill,rank,4.5,JoshTheTravelGuy,3,2015-10-26,97,66,38
Pampas Grill,rank,4.5,kbatlanta,5,2015-09-15,109,61,70
Pampas Grill,rank,4.5,ALMC27,5,2015-09-05,5,None,3
Pampas Grill,rank,4.5,kava kauboi,5,2015-09-05,99,71,51
Pampas Grill,rank,4.5,dmeli1977,5,2015-11-16,43,26,1
Pampas Grill,rank,4.5,JoshTheTravelGuy,3,2015-10-26,97,66,38
Pampas Grill,rank,4.5,kbatlanta,5,2015-09-15,109,61,70
Pampas Grill,rank,4.5,ALMC27,5,2015-09-05,5,None,3
Pampas Grill,rank,4.5,kava kauboi,5,2015-09-05,99,71,51
Pampas Grill,rank,4.5,dmeli1977,5,2015-11-16,43,26,1
Pampas Grill,rank,4.5,JoshTheTravelGuy,3,2015-10-26,97,66,38
Pampas Grill,rank,4.5,kbatlanta,5,2015-09-15,109,61,70
Pampas Grill,rank,4.5,ALMC27,5,2015-09-05,5,None,3
Pampas Grill,rank,4.5,kava kauboi,5,2015-09-05,99,71,51
